mz,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,sn,sample
135.0805572,135.0805054,135.0805817,74.7909,69.4534,82.7537,424549.8103,424535.1799,35185.20313,35184,1
135.0805581,135.0805206,135.0806122,254.5,249.886,260.447,300268.5575,300256.4877,27935.35352,27934,1
135.080559,135.0804596,135.0806122,428.638,423.011,433.214,22069077.48,22069065.82,4864862.5,4864862,1
135.0805594,135.0805511,135.0805817,125.224,116.333,129.647,427750.1146,427735.3212,33177.25391,33176,1
135.0805596,135.0805206,135.0805817,173.879,169.585,180.673,320032.5163,320020.0423,31501.13086,31500,1
135.0805597,135.0804291,135.0806122,154.71,150.275,162.19,340825.477,340812.0726,31780.68945,31780,1
135.080561,135.0805511,135.0805817,264.943,260.447,269.523,278456.7793,278446.1907,31861.60156,31861,1
135.0805625,135.0805359,135.0805969,388.232,377.653,418.96,3154191.156,3154148.374,517416.9688,56644,1
135.0805636,135.0804596,135.0806427,1795.34,1792.76,1798.07,121096.5724,121091.2624,27187.25391,27186,1
135.0805658,135.0805054,135.0805969,278.636,274.137,283.114,298440.9757,298430.5026,34210.54297,34210,1
135.080566,135.0805511,135.0805664,418.96,414.643,423.011,3433894.545,3433884.782,746277.6875,746277,1
135.0805665,135.0805359,135.0805817,237.878,225.71,243.956,475277.9613,475258.1948,26898.75977,26898,1
135.0805672,135.0805359,135.0805969,166.578,162.19,169.585,206897.596,206888.722,28982.875,28982,1
135.0805673,135.0805206,135.0805817,398.487,394.094,401.477,443292.7739,443283.9143,58861.65234,58861,1
135.0805674,135.0805054,135.0805969,487.644,482.287,494.542,1406248.091,1406234.474,163094.4219,163093,1
135.0805707,135.0803833,135.0806885,502.317,494.542,508.977,1480251.177,1480235.43,146784.0938,146783,1
135.0805715,135.0805359,135.0806122,212.035,207.421,216.507,256722.3302,256711.7299,28396.87305,28396,1
135.0805728,135.0805206,135.0806122,134.113,129.647,138.596,277362.9784,277352.5379,28201.45313,28200,1
135.0805788,135.0805511,135.0806122,359.852,355.518,364.386,381531.9996,381521.6536,47998.67969,47998,1
135.08058,135.0805664,135.0805969,345.011,337.552,355.518,771461.7682,771442.305,57260.80859,57260,1
135.0805837,135.0805664,135.0806122,62.3624,50.4743,68.0904,536924.6758,536905.5917,33228.25391,33227,1
135.080591,135.0805664,135.0806122,436.136,433.214,439.032,20188656.54,20188649.27,3894971,3894970,1
135.0805948,135.0805664,135.0806122,324.17,318.068,337.552,693297.9484,693276.9656,38393.51563,38393,1
