mz,sn,,mz,sn,,,,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,,sample
324.0945,621259,,271.1707632,254814,-163297.2384,#N/A,,324.0944,324.0946,1010.87,1005.58,1018.67,6734490,6734476,621260,,1
324.0945,87799,,271.1707896,242838,-163297.1568,#N/A,,324.0943,324.0946,1434.31,1429.07,1445.12,1304663,1304646,87800.44,,1
324.0945,68518,,271.1708001,208215,-163297.1245,#N/A,,324.0944,324.0945,1546.95,1540.2,1554.93,890958.1,890942,68518.83,,1
324.0945,54953,,271.2068679,21,-163185.8366,#N/A,,324.0943,324.0946,1627.55,1619.52,1636.91,880780.9,880762.2,55220.25,,1
324.0945,46377,,271.2101891,27117,-163175.5889,#N/A,,324.0944,324.0945,1756.35,1752.28,1761.74,458162.9,458152.1,46378.46,,1
324.0945,653821,,271.2102207,25454,-163175.4913,#N/A,,324.0942,324.0946,810.993,798.172,817.381,13652952,13652932,1462707,,1
324.0945,684504,,271.2103267,22634,-163175.1644,#N/A,,324.0943,324.0947,935.731,928.107,939.574,8023166,8023153,757093.1,,1
324.0945,432456,,271.210347,31421,-163175.1017,#N/A,,324.0945,324.0946,1070.8,1065.54,1075.94,4116945,4116933,432457.3,,1
324.0945,98602,,271.2104157,31254,-163174.8897,#N/A,,324.0944,324.0946,1356.9,1352.92,1359.53,700361.2,700353.2,98602.61,,1
324.0945,87391,,271.2104672,39485,-163174.7308,#N/A,,324.0944,324.0947,1421.05,1417.08,1429.07,1021382,1021368,87391.58,,1
324.0945,77560,,271.2105504,26152,-163174.4741,#N/A,,324.0943,324.0947,1468.06,1462.63,1473.38,790725.5,790713.4,77560.8,,1
324.0945,66672,,271.2105848,36777,-163174.368,#N/A,,324.0944,324.0947,1536.06,1530.72,1540.2,568193.4,568182.6,66673.09,,1
324.0945,66170,,271.2105947,30325,-163174.3373,#N/A,,324.0944,324.0946,1584.67,1582.01,1588.7,493263.8,493255.8,66171.46,,1
324.0945,67903,,271.2106336,46081,-163174.2175,#N/A,,324.0944,324.0946,1594.04,1588.7,1598.19,604876.4,604865.6,67904.42,,1
324.0945,52199,,271.2106646,62967,-163174.1219,#N/A,,324.0944,324.0946,1720.24,1716.18,1722.87,314196.4,314188.3,52199.53,,1
324.0946,110600455,,271.2106884,12,-163174.3065,#N/A,,324.0945,324.0948,876.593,870.139,883.091,718190407,718190393,110600456,,1
324.0946,498541,,271.2281541,26,-163120.4156,#N/A,,324.0945,324.0946,1051.15,1045.84,1055.1,4338651,4338640,498542.3,,1
324.0946,422450,,271.2281639,37,-163120.3854,#N/A,,324.0945,324.0948,1079.93,1075.94,1083.94,3245450,3245441,422450.5,,1
324.0946,583726,,271.247424,44617,-163060.958,#N/A,,324.0945,324.0947,1107.51,1100.88,1111.37,4566417,4566405,583727.3,,1
324.0946,355805,,271.8401502,19,-161232.0904,#N/A,,324.0945,324.0947,1152.19,1149.58,1156.07,2167944,2167936,355806.4,,1
324.0946,213137,,271.8404248,59319,-161231.243,#N/A,,324.0945,324.0947,1213.88,1209.96,1217.75,1705440,1705431,213137.8,,1
324.0946,208305,,271.8717733,180616,-161134.5166,#N/A,,324.0944,324.0948,1242.81,1237.61,1245.44,1448622,1448613,208305.6,,1
324.0946,162460,,271.8797732,65295,-161109.8327,#N/A,,324.0945,324.0947,1315.58,1305.08,1324.83,2512451,2512430,162461.3,,1
324.0946,286734,,271.9621001,86820,-160855.8114,#N/A,,324.0944,324.0948,1159.98,1156.07,1163.87,2437201,2437192,295283.1,,1
324.0946,4145702,,271.9624918,225497,-160854.6028,#N/A,,324.0945,324.0946,897.268,883.091,902.392,114156404,114156384,16376629,,1
324.0946,468672,,272.0481186,25641,-160590.3997,#N/A,,324.0944,324.0948,962.669,958.834,966.497,3508497,3508488,468672.6,,1
324.0946,433396,,272.0541463,26,-160571.8012,#N/A,,324.0945,324.0948,991.021,985.875,996.328,4116611,4116600,433397.4,,1
324.0946,516852,,272.0715466,186658,-160518.1123,#N/A,,324.0945,324.0947,1032.72,1027.58,1045.84,8018140,8018120,535632.7,,1
324.0946,488322,,272.0721675,3337,-160516.1966,#N/A,,324.0944,324.0947,1060.26,1055.1,1065.54,4638332,4638320,488323.3,,1
324.0946,434744,,272.0733981,281042,-160512.3995,#N/A,,324.0945,324.0947,1123.42,1120.71,1127.28,2611784,2611776,434744.9,,1
324.0946,326788,,272.0734324,466892,-160512.2935,#N/A,,324.0946,324.0947,1137.89,1135.2,1141.75,2202592,2202584,326789.5,,1
324.0946,354637,,272.0766292,1133592,-160502.4298,#N/A,,324.0945,324.0947,1145.58,1141.75,1149.58,2543357,2543348,354637.9,,1
324.0946,246823,,272.0843336,572,-160478.6578,#N/A,,324.0945,324.0947,1176.91,1173.02,1180.72,1798241,1798232,246824.2,,1
324.0946,159893,,272.0847716,147,-160477.3064,#N/A,,324.0944,324.0947,1256.06,1250.84,1261.37,1664513,1664501,159894,,1
324.0946,146602,,272.0914913,263141,-160456.5726,#N/A,,324.0944,324.0947,1281.35,1277.39,1285.31,1171393,1171383,146603.3,,1
324.0946,73544,,272.091726,33508,-160455.8485,#N/A,,324.0945,324.0948,1563.01,1554.93,1568.39,896047.7,896032.9,73544.73,,1
324.0947,256419,,272.1074973,204583,-160407.4448,#N/A,,324.0946,324.0948,1191.4,1175.63,1204.66,6440692,6440661,256420.5,,1
324.0947,480205,,272.1082456,15,-160405.1359,#N/A,,324.0945,324.0949,1001.72,996.328,1005.58,4279867,4279856,480205.5,,1
324.0947,344107,,272.1086693,11,-160403.8286,#N/A,,324.0945,324.0948,1087.82,1083.94,1093.13,3299039,3299029,344107.9,,1
324.0947,409427,,272.120686,8882436,-160366.7508,#N/A,,324.0946,324.0948,1116.8,1111.37,1120.71,4007453,4007443,409427.7,,1
324.0947,329462,,272.1208636,5190484,-160366.203,#N/A,,324.0946,324.0949,1131.17,1127.28,1135.2,2771956,2771947,329462.8,,1
324.0947,238117,,272.1208687,6479422,-160366.1872,#N/A,,324.0946,324.0948,1184.79,1180.72,1187.53,1754224,1754215,238117.8,,1
324.0947,240467,,272.1209403,7621025,-160365.9662,#N/A,,324.0946,324.0948,1199.39,1195.33,1202.02,1658633,1658625,240468,,1
324.0947,205049,,272.1209412,7309946,-160365.9635,#N/A,,324.0945,324.0948,1205.98,1202.02,1209.96,1807682,1807673,205050,,1
324.0947,196799,,272.1210076,7423460,-160365.7586,#N/A,,324.0945,324.0948,1221.84,1217.75,1225.77,1599525,1599516,196800.1,,1
324.0947,181783,,272.1212765,839242,-160364.9289,#N/A,,324.0946,324.0948,1229.72,1225.77,1232.46,1264721,1264713,181783.7,,1
324.0948,265886,,272.142038,80983,-160301.1278,#N/A,,324.0946,324.0949,1167.81,1163.87,1173.02,2422057,2422047,265886.6,,1
324.1148,109491,,272.1443773,64,-160345.7255,#N/A,,324.1144,324.1151,863.545,860.915,867.532,472324.5,472319.2,109491.6,,1
324.1155,48,,272.1446164,72,-160346.801,#N/A,,324.1154,324.1159,593.279,582.886,602.399,8177127,8082350,697042.1,,1
324.1156,41,,272.1656739,1876,-160282.0909,#N/A,,324.1154,324.1157,608.956,602.399,612.785,5177771,5124566,590666.8,,1
324.1156,306916,,272.2100743,206376,-160145.1016,#N/A,,324.1153,324.116,747.854,742.741,751.675,1889029,1889022,306917,,1
324.1751,33,,272.2102297,191000,-160298.7717,#N/A,,324.1749,324.1755,724.862,714.612,727.38,8871595,8649836,1128938,,1
324.242,127436,,272.2103759,63422,-160471.5741,#N/A,,324.2417,324.2422,789.214,785.238,793.038,711768.1,711761.6,127437.4,,1
324.2812,98442,,272.2104042,144209,-160572.9712,#N/A,,324.2809,324.2815,1235.06,1228.39,1241.49,729825,729811.9,98443.03,,1
324.291,14150,,272.2317396,4542,-160532.5476,#N/A,,324.2907,324.2913,1171.72,1169.13,1175.63,55763.62,55758.42,14150.63,,1
324.2988,1971239,,272.2596734,908,-160466.6024,#N/A,,324.2987,324.299,780.133,776.144,785.238,7476962,7476953,1971240,,1
324.2989,15,,272.9461986,49891,-158349.9092,#N/A,,324.2988,324.299,1267.94,1261.37,1274.62,1707732,1556770,236837.8,,1
324.2994,102977,,273.0417761,56719,-158056.4871,#N/A,,324.2991,324.2997,740.182,737.624,744.046,274553.2,274548.1,102978.3,,1
324.3353,944,,273.0419562,42,-158149.1248,#N/A,,324.3353,324.3354,942.172,937.027,947.287,45528180,45477081,10729116,,1
324.852,1146196,,273.0873558,21,-159348.3931,#N/A,,324.8518,324.8521,1787.64,1782.44,1795.34,6476586,6476573,1146197,,1
324.8882,338,,273.0922599,11,-159426.9663,#N/A,,324.8882,324.8883,589.274,584.165,593.279,67405976,67224300,16150925,,1
324.8883,144,,273.1108715,59645,-159369.9387,#N/A,,324.8883,324.8885,598.565,593.279,603.674,31718174,31514200,6897941,,1
324.8885,14,,273.1116593,15,-159368.0315,#N/A,,324.8883,324.8889,650.551,645.371,655.644,3270150,3068570,665323.4,,1
324.8887,295462,,273.128832,40,-159315.6917,#N/A,,324.8886,324.8888,751.675,747.854,755.479,1222438,1222432,295462.6,,1
324.8888,70,,273.1290915,28,-159315.152,#N/A,,324.8887,324.889,939.574,933.205,944.695,12386481,12138158,2186760,,1
324.8889,19,,273.1477954,101608,-159257.8405,#N/A,,324.8888,324.8892,904.945,899.791,910.188,4765685,4539020,957037.1,,1
325.0893,58,,273.1478673,39,-159775.8915,#N/A,,325.0889,325.0897,691.578,687.857,695.356,1573953,1561772,352244,,1
325.0895,60,,273.1499034,127,-159770.1451,#N/A,,325.0892,325.0897,699.201,695.356,704.309,1713001,1696380,364724.2,,1
325.0895,377800,,273.1586322,37416,-159743.2946,#N/A,,325.0892,325.0897,741.439,736.297,749.129,3144690,3144679,377801.2,,1
325.0975,3575954,,273.1856162,102516,-159680.969,#N/A,,325.097,325.0977,791.741,786.612,796.869,17105552,17105541,3575955,,1
325.0975,51,,273.18598,481744,-159679.85,#N/A,,325.0974,325.0977,850.568,842.923,855.682,37907486,37176105,4632442,,1
325.0976,5254590,,273.186078,294224,-159679.807,#N/A,,325.0975,325.0977,762.046,755.479,767.138,25369478,25369467,5254592,,1
325.0977,973895,,273.1861832,247782,-159679.7418,#N/A,,325.0976,325.0978,781.386,767.138,786.612,9355525,9355504,973895.8,,1
325.0979,345,,273.186187,349802,-159680.2472,#N/A,,325.0978,325.0981,876.593,870.139,883.091,202917088,202100399,30916482,,1
325.1009,1890345,,273.1862694,301658,-159687.748,#N/A,,325.1007,325.1011,840.357,836.563,842.923,6808455,6808450,1890346,,1
325.102,21,,273.1863396,128498,-159690.3754,#N/A,,325.1017,325.1023,834.07,827.742,837.836,10665226,10389073,1692838,,1
325.1082491,1860,,273.1863416,305516,-159706.5211,#N/A,,325.1079407,325.10849,135.577,132.68,140.023,9633.548278,9627.673878,1860.80127,,1
325.2032,53986,,273.1863847,114581,-159951.7327,#N/A,,325.2031,325.2034,1137.89,1133.93,1143.04,278501.5,278493.7,53987.09,,1
325.2172,24,,273.1866674,197603,-159987.026,#N/A,,325.2169,325.2179,662.122,651.821,671.221,8891706,7766129,1604181,,1
325.2177,29555,,273.221861,49,-159880.102,#N/A,,325.2174,325.2182,1035.26,1031.41,1037.99,102920.1,102914.9,29555.5,,1
325.2211,38,,273.2224492,67,-159887.0763,#N/A,,325.2203,325.2214,1057.64,1052.56,1061.66,975476.1,966265.1,155636.4,,1
325.2377537,1825,,273.2224667,495681,-159930.0403,#N/A,,325.2373352,325.2379456,53.4416,49.0613,56.2899,9139.776543,9133.993663,1826.490601,,1
325.2528,278291,,273.2225632,676998,-159968.6052,#N/A,,325.2527,325.2531,829.037,825.224,830.293,954293.9,954288.8,278292,,1
325.2529,624552,,273.2227385,982673,-159968.3247,#N/A,,325.2524,325.2532,795.565,789.214,803.278,6040692,6040678,624552.9,,1
325.2531,300113,,273.2228676,970798,-159968.4444,#N/A,,325.2527,325.2533,821.238,818.659,825.224,1940049,1940041,300113.9,,1
325.2532,435592,,273.262935,50886,-159845.5142,#N/A,,325.253,325.2536,812.271,803.278,830.293,8191124,8191097,435593.4,,1
325.2532,435592,,273.2630815,202817,-159845.0639,#N/A,,325.253,325.2536,808.414,802.001,813.523,4582187,4582174,435593.4,,1
325.2563,133154,,273.8698846,79,-157987.4559,#N/A,,325.2562,325.2564,864.845,862.27,868.835,586139.3,586134,133155.3,,1
325.2935,69,,273.8951484,89058,-158006.0826,#N/A,,325.2933,325.2938,1236.33,1228.39,1242.81,1711292,1677389,247772.8,,1
325.3016,232078,,273.9586922,130437,-157831.7101,#N/A,,325.3013,325.302,780.133,777.529,783.961,761794.5,761789.4,232079.2,,1
325.3114,26,,273.9587428,33671,-157856.9248,#N/A,,325.3113,325.3116,908.888,903.644,916.594,11480521,10800563,2103126,,1
325.8828,1166,,273.9591976,61,-159332.1355,#N/A,,325.8827,325.8829,589.274,584.165,593.279,263654131,263419276,62615332,,1
325.8829,36,,273.9875769,224,-159245.3091,#N/A,,325.8828,325.8829,660.8,655.644,667.39,12798587,12504316,1933523,,1
325.8829,494,,273.9967283,17210,-159217.2272,#N/A,,325.8828,325.883,598.565,593.279,603.674,120627421,120363742,26530346,,1
325.883,45,,274.0160379,17,-159158.2318,#N/A,,325.8827,325.8831,649.248,640.148,655.644,16535473,16156960,2462439,,1
325.8831,13,,274.0161811,36130,-159158.0506,#N/A,,325.8825,325.8835,679.056,672.536,684.127,4115289,3824902,731905.4,,1
325.8832,125,,274.0164883,55412,-159157.3658,#N/A,,325.8832,325.8833,938.325,933.205,944.695,46669342,46234839,8274224,,1
325.8833,38,,274.0533355,28872,-159044.5552,#N/A,,325.8831,325.8835,904.945,899.791,910.188,19726273,19131288,3364270,,1
326.0755,298043,,274.0640298,24,-159507.4459,#N/A,,326.0753,326.0758,712.106,709.393,715.915,1241202,1241197,298044.3,,1
326.076,96831,,274.0904976,36,-159427.5641,#N/A,,326.0757,326.0764,764.576,760.624,768.391,354193.4,354186.9,96832.29,,1
326.0935,99955,,274.1001952,15,-159442.9352,#N/A,,326.0928,326.0939,742.741,736.297,746.555,675880.2,675871.2,99956.17,,1
326.1017,3449492,,274.1365821,539560,-159352.49,#N/A,,326.1014,326.1021,876.593,872.765,883.091,20689434,20689425,3449493,,1
326.1099,106,,274.1366372,610808,-159373.4591,#N/A,,326.1098,326.1101,1023.83,1018.67,1028.86,54368966,50045641,6695808,,1
326.11,3913,,274.1367899,538485,-159373.2487,#N/A,,326.11,326.11,802.001,796.869,808.414,1413151840,1408314100,233545808,,1
326.11,112,,274.1369465,444234,-159372.7684,#N/A,,326.1099,326.1102,970.34,965.228,980.579,95803042,89531275,7042089,,1
326.11,843,,274.9337059,25187,-156929.5454,#N/A,,326.1099,326.11,790.464,785.238,796.869,370438001,365564223,50601968,,1
326.1101,119,,274.9589019,80,-156852.5418,#N/A,,326.1101,326.1102,942.172,938.325,947.287,67911191,64048517,7456898,,1
326.1101,125,,274.9591456,57,-156851.7946,#N/A,,326.11,326.1101,778.829,773.557,785.238,67434027,62539298,7851708,,1
326.1101,2514,,274.9909783,435591,-156754.1812,#N/A,,326.11,326.1101,813.523,808.414,818.659,1109663852,1105317193,150194560,,1
326.1101,18569,,275.0715727,55,-156507.0425,#N/A,,326.11,326.1102,832.796,826.471,837.836,9640118332,9635356017,1106848896,,1
326.1102,17733,,275.0722912,53157,-156505.098,#N/A,,326.1101,326.1102,842.923,837.836,848.027,8988079104,8983755355,1057041920,,1
326.1102,48,,275.0726314,30954,-156504.0547,#N/A,,326.1102,326.1103,1450.44,1445.12,1454.55,12733239,8668855,3211439,,1
326.1102,42,,275.0873663,39,-156458.871,#N/A,,326.1102,326.1103,1477.4,1473.38,1481.37,10370924,6855443,2875236,,1
326.1102,146,,275.0953796,57632,-156434.2985,#N/A,,326.11,326.1103,925.538,921.69,929.382,69366652,65982287,9062012,,1
326.1102,2924,,275.0963785,9245,-156431.2354,#N/A,,326.1102,326.1102,858.315,848.027,863.545,3195903216,3189563220,389846400,,1
326.1102,428,,275.1033995,277700,-156409.7061,#N/A,,326.1101,326.1103,880.449,876.593,885.632,230571165,226675304,26111894,,1
326.1102,148,,275.1442791,1195686,-156284.3509,#N/A,,326.1101,326.1103,916.594,912.716,921.69,84482622,80614776,9179314,,1
326.1102,79,,275.1443263,850394,-156284.2061,#N/A,,326.1102,326.1102,1013.55,1006.98,1018.67,58328488,53429988,5114274,,1
326.1103,232,,275.1443876,850607,-156284.277,#N/A,,326.1102,326.1104,895.837,889.436,901.091,159610500,154726665,15528926,,1
326.1307,504023,,275.1444577,1149716,-156336.8375,#N/A,,326.1306,326.131,726.16,722.309,728.65,1853456,1853450,504024,,1
326.1307,771719,,275.1446156,923775,-156336.3535,#N/A,,326.1306,326.1308,782.661,770.934,786.612,9468097,9468081,771720.1,,1
326.1308,522492,,275.1447663,457918,-156336.1501,#N/A,,326.1305,326.1311,732.468,729.946,740.182,3409940,3409930,522493.5,,1
326.1309,706555,,275.1511395,145,-156316.867,#N/A,,326.1306,326.131,758.073,754.207,764.576,5867554,5867542,706555.8,,1
326.131,401301,,275.1653948,1469529,-156273.4154,#N/A,,326.1307,326.1313,705.559,701.753,709.393,2583975,2583966,401302.1,,1
326.131,282530,,275.1654145,106060,-156273.355,#N/A,,326.1305,326.1313,713.359,709.393,717.222,2199673,2199664,282530.9,,1
326.131,522188,,275.1654164,104774,-156273.3489,#N/A,,326.131,326.1313,750.377,740.182,754.207,4802348,4802332,522188.9,,1
326.1312,310146,,275.165427,109896,-156273.8339,#N/A,,326.1311,326.1313,699.201,695.356,701.753,1729321,1729313,310146.9,,1
326.1313,173720,,275.1654275,115602,-156274.0913,#N/A,,326.1311,326.1315,691.578,689.106,695.356,757441.9,757435.6,173721.4,,1
326.1562,86742,,275.1654409,454319,-156338.4632,#N/A,,326.156,326.1563,773.557,770.934,777.529,348733.7,348728.5,86742.72,,1
326.1638,55424,,275.1654426,105378,-156358.1164,#N/A,,326.1636,326.164,635.004,630.984,637.571,239554.2,239549,55425.01,,1
326.2124,101661,,275.1654455,91168,-156483.7956,#N/A,,326.2119,326.2126,675.116,669.911,677.831,411739.9,411733.3,101662.2,,1
326.8489,1330578,,275.1654457,1326193,-158126.4439,#N/A,,326.8487,326.8489,1788.94,1782.44,1794.06,7348526,7348515,1330579,,1
326.8861,699,,275.1654477,99004,-158222.2441,#N/A,,326.886,326.8863,589.274,584.165,593.279,33104687,33018918,7858725,,1
326.8862,319,,275.1654491,41976,-158222.4973,#N/A,,326.8862,326.8864,598.565,593.279,603.674,15426228,15329933,3589656,,1
326.8866,38,,275.1654494,113453,-158223.5265,#N/A,,326.8864,326.8867,660.8,655.644,667.39,1467735,1430207,272127.6,,1
326.8868,933514,,275.1654648,100512,-158223.9945,#N/A,,326.8867,326.887,939.574,933.205,944.695,5814359,5814347,933514.9,,1
327.1051,180,,275.1654705,53451,-158785.7527,#N/A,,327.1049,327.1052,732.468,724.862,737.624,68496503,68267810,7434583,,1
327.1051,75,,275.1654734,85644,-158785.7439,#N/A,,327.105,327.1052,787.913,781.386,791.741,20723230,20533453,3096393,,1
327.1051,105,,275.1654743,109455,-158785.7411,#N/A,,327.105,327.1052,751.675,747.854,759.323,39614651,39407052,4349215,,1
327.1052,84,,275.1654841,92603,-158785.9682,#N/A,,327.1052,327.1053,712.106,705.559,715.915,29702869,29513073,3474021,,1
327.1052,94,,275.1654848,105901,-158785.9661,#N/A,,327.1052,327.1053,765.877,759.323,776.144,43387081,43091974,3908040,,1
327.1053,120,,275.165488,105771,-158786.2136,#N/A,,327.1052,327.1054,744.046,737.624,747.854,50792076,50604589,4968981,,1
327.1053,86,,275.1655003,47107,-158786.1758,#N/A,,327.1053,327.1054,719.735,715.915,724.862,29774843,29608268,3557391,,1
327.1132,5248,,275.1655093,55234,-158806.4642,#N/A,,327.1132,327.1133,842.923,837.836,848.027,2579547489,2579253184,301822432,,1
327.1132,5480,,275.1655128,71630,-158806.4535,#N/A,,327.1131,327.1133,832.796,826.471,837.836,2759017164,2758693007,315179264,,1
327.1133,1183,,275.1655249,68980,-158806.6738,#N/A,,327.1133,327.1133,802.001,796.869,808.414,403583565,403254274,68073232,,1
327.1133,51,,275.165527,81321,-158806.6674,#N/A,,327.1129,327.1136,971.61,966.497,979.298,23215192,22853728,2962300,,1
327.1133,34,,275.1655272,63642,-158806.6668,#N/A,,327.113,327.1137,1022.53,1006.98,1031.41,31596819,30936691,1984669,,1
327.1133,244,,275.1655378,113574,-158806.6342,#N/A,,327.1133,327.1135,790.464,785.238,796.869,99667318,99335574,14039232,,1
327.1133,725,,275.1655386,45087,-158806.6319,#N/A,,327.1133,327.1134,813.523,808.414,819.96,365915736,365586416,41718812,,1
327.1135,833,,275.1655509,87539,-158807.1085,#N/A,,327.1134,327.1135,858.315,848.027,863.545,895756635,895325090,111191552,,1
327.1136,35,,275.165551,110979,-158807.3654,#N/A,,327.1134,327.1136,778.829,773.557,785.238,16547265,16214095,2013488,,1
327.1454,188010,,275.1655554,79967,-158889.1197,#N/A,,327.1449,327.1461,769.645,765.877,773.557,463588.2,463581.8,188011,,1
327.1585,92113,,275.1655575,119720,-158922.7929,#N/A,,327.1583,327.159,738.927,736.297,742.741,360035.1,360030,92113.59,,1
327.1605,63,,275.1655594,67766,-158927.9285,#N/A,,327.1602,327.1606,1040.55,1036.69,1047.28,775345.2,770431.5,169794.9,,1
327.1963972,451,,275.1655596,63467,-159020.2033,#N/A,,327.1963501,327.1965027,500.971,495.834,506.228,4853995.808,4829130.959,1390308.75,,1
327.1964395,97,,275.1655652,49848,-159020.2951,#N/A,,327.196106,327.1964722,467.552,462.07,472.867,1199990.452,1174161.534,301503.125,,1
327.2187,4670,,275.16557,64426,-159077.4917,#N/A,,327.2184,327.2192,1520.04,1516.08,1522.73,22175.11,22169.79,4671.297,,1
327.2358,18855,,275.1655762,54371,-159121.4158,#N/A,,327.2357,327.236,1079.93,1077.38,1083.94,74033.7,74028.45,18855.71,,1
327.2359,25084,,275.1655774,66378,-159121.6692,#N/A,,327.2357,327.2361,1245.44,1241.49,1248.2,91339.67,91334.3,25084.72,,1
327.2689,13,,275.1655815,63467,-159206.446,#N/A,,327.2688,327.2691,795.565,789.214,800.701,9144827,7793728,1564466,,1
327.2905,11,,275.1655901,61891,-159261.9091,#N/A,,327.2902,327.2909,1267.94,1257.47,1274.62,310393.5,269780.7,40773.19,,1
